Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente
070051,HOSPITAL PSIQUIÀTRIC,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Camí de Jesús, 40",07010,871205000,971212383,168,DIPUTACIÓN O CABILDO,COMUNIDAD AUTÓNOMA,PSIQUIATRICO,,SI,NO
070064,CLÍNICA MUTUA BALEAR,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Bisbe Campins, 4",07012,971213400,971715858,40,MATEP,MATEP,TRAUMATOLOGIA Y/O REHABILITACION,,NO,SI
070070,HOSPITAL DE LA CRUZ ROJA ESPAÑOLA,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Pons y Gallarza, 90",07004,971751445,971761101,70,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),MEDICO-QUIRURGICO,,SI,NO
070086,HOSPITAL SANT JOAN DE DEU,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Sant Joan de Déu, 7",07007,971265854,971269308,200,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),MEDICO-QUIRURGICO,,SI,NO
070399,HOSPITAL UNIVERSITARI SON ESPASES,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Carretera Valdemossa, 79",07120,871205000,871205500,824,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,GENERAL,,NO,SI
070048,HOSPITAL GENERAL DE MALLORCA,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Pza del Hospital, 3",07012,871205000,971212383,100,DIPUTACIÓN O CABILDO,COMUNIDAD AUTÓNOMA,GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
070099,"INTEGRACION SANITARIA BALEAR, SL. (CLINICA ROTGER)",ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Santiago Russiñol, 9",07012,971448500,971722704,186,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
070110,CLINICA JUANEDA,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Company, 30",07014,971221257,971221297,196,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
070131,POLICLINICA MIRAMAR (AMEBA S.A.),ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Camino de La Vileta, 30",07011,971767000,971767379,206,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
070333,HOSPITAL SON LLATZER,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Ctra. Manacor, Km.4",07198,871202000,871202027,419,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,GENERAL,,NO,SI
070344,HOSPITAL QUIRÓNSALUD PALMAPLANAS,ILLES BALEARS,ILLES BALEARS,Palma de Mallorca,"Camí dels Reis, 308",07010,971918000,971918012,169,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
350043,HOSPITAL UNIVERSITARIO MATERNO-INFANTIL DE CANARIAS,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Av. Marítima del Sur, s/n",35016,928444400,928444732,0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,MATERNO-INFANTIL,,NO,SI
350056,HOSPITAL UNIVERSITARIO INSULAR DE GRAN CANARIA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Av Marítima del Sur, s/n",35016,928444000,928444732,0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
350290,COMPLEJO HOSPITALARIO UNIVERSITARIO INSULAR-MATERNO INFANTIL,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Av. Maritima del Sur, s/n",35016,928444000,928444732,899,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
350311,HOSPITAL UNIVERSITARIO  DE GRAN CANARIA DR. NEGRIN,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Barranco de la Ballena, s/n",35010,928450001,928449085,0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
350332,COMPLEJO HOSPITALARIO UNIVERSITARIO DE GRAN CANARIA DR. NEGRÍN,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las",Barranco de la Ballena s/n,35010,928450001,928449085,828,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
350081,SANATORIO DERMATOLÓGICO REGIONAL,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Hoya del Parrado, 2 (Tafira Alta)",35017,928350354,928350100,54,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
350115,FUNDACIÓN BENÉFICA CANARIA CASA ASILO SAN JOSÉ,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Padre Cueto, 26",35008,928263708,928264393,69,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,NO
350154,"HOSPITAL POLICLÍNICO LA PALOMA, S.A.",CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Maestro Valle, 20",35005,928234466,928242840,108,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
350167,"INSTITUTO POLICLÍNICO CAJAL, S.L.",CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Senador Castillo Olivares, 15",35003,928369166,928363475,132,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
350173,HOSPITAL SAN ROQUE LAS PALMAS DE GRAN CANARIA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Dolores de la Rocha, 5",35001,928012630,928316048,162,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
350192,CLÍNICA BANDAMA,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","La Tornera, 16 (Tafira Alta)",35017,928350050,928353264,64,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
350206,HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","León y Castillo, 407",35007,928499900,928266627,195,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
350069,UNIDADES CLÍNICAS Y DE REHABILITACIÓN (UCYR),CANARIAS,LAS PALMAS,"Palmas de Gran Canaria, Las","Real del Castillo, 152",35014,928303834,,0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,PSIQUIATRICO,,NO,NO
150308,SANATORIO LA ROBLEDA,GALICIA,A CORUÑA,"Pino, O","SANTISO, S/N",15821,981585811,981585860,96,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,SI,NO
360101,INSTITUTO DE NEURO-REHABILITACION QUIRONSALUD PONTEVEDRA,GALICIA,PONTEVEDRA,Poio,"ANDURIQUE, 11",36163,986856800,986864122,30,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,OTROS MONOGRAFICOS,,SI,NO
360010,HOSPITAL UNIVERSITARIO MONTECELO,GALICIA,PONTEVEDRA,Pontevedra,"MOURENTE, S/N",36071,986800000,986800004,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
360025,HOSPITAL PROVINCIAL DE PONTEVEDRA,GALICIA,PONTEVEDRA,Pontevedra,"DOCTOR LOUREIRO CRESPO, 002",36004,986800000,986800001,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
360031,HESTIA SANTA MARIA,GALICIA,PONTEVEDRA,Pontevedra,"SANTA MARIA (DE), 9",36002,986856562,986853619,70,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
360059,HOSPITAL QUIRONSALUD MIGUEL DOMINGUEZ,GALICIA,PONTEVEDRA,Pontevedra,"FRAY JUAN NAVARRETE, 9",36001,986856800,986864122,127,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
360340,COMPLEXO HOSPITALARIO UNIVERSITARIO DE PONTEVEDRA,GALICIA,PONTEVEDRA,Pontevedra,"MOURENTE, S/N",36071,986800000,986800004,606,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
140121,HOSPITAL COMARCAL  VALLE DE LOS PEDROCHES,ANDALUCÍA,CÓRDOBA,Pozoblanco,"C/ Juan del Rey Calero, s/n",14400,957026306,957026427,124,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
150336,HOSPITAL DA BARBANZA,GALICIA,A CORUÑA,Ribeira,"SALMON, S/N",15993,981835985,981835999,81,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,NO
370016,COMPLEJO ASISTENCIAL UNIVERSITARIO DE SALAMANCA,CASTILLA Y LEÓN,SALAMANCA,Salamanca,"Pº de San Vicente, 58-182",37007,923291100,923291131,933,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
370037,HOSPITAL UNIVERSITARIO DE SALAMANCA,CASTILLA Y LEÓN,SALAMANCA,Salamanca,"Pº de San Vicente, 58-182",37007,923291100,923291131,0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
370055,HOSPITAL GENERAL DE LA SANTISIMA TRINIDAD,CASTILLA Y LEÓN,SALAMANCA,Salamanca,"Pº de Carmelitas, 74-94",37007,923269300,923269787,106,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,NO,NO
082202,Institut Trastorn Límit,CATALUÑA,BARCELONA,Sant Cugat del Vallès,"CR Pedro i Pons, 1",08195,666301013,,14,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
380027,HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Ctra. del Rosario, 145",38010,922602000,922602334,0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
380012,COMPLEJO HOSPITALARIO UNIVERSITARIO NTRA. SRA. DE CANDELARIA,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Ctra. del Rosario, 145",38010,922602000,922602334,1029,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
380033,HOSPITAL DE OFRA,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"La Cuesta, s/n",38008,922602000,922602466,0,SEGURIDAD SOCIAL,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI
380064,HOSPITAL SAN JUAN DE DIOS,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Ctra. General  Norte, 53",38009,922645511,922661208,157,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
380086,HOSPITAL QUIRÓN TENERIFE,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Poeta Rodríguez Herrera, 1",38006,922280700,922270908,198,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
380048,UNIDADES CLÍNICAS Y DE REHABILITACIÓN DE SALUD MENTAL,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Domingo José Manrique, 2",38006,922678061,922241841,0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,PSIQUIATRICO,,NO,SI
380295,HOSPITAL RAMBLA S.L.,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Rambla General Franco, 115",38001,922291600,922291088,104,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
380103,"CLÍNICA PARQUE, S.A.",CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Méndez Núñez, 40",38002,922274400,922247674,90,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
380051,HOSPITAL FEBLES CAMPOS,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"Domingo José Manrique, 2",38006,922843300,922241841,258,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
390054,ORDEN HOSPITALARIA SAN JUAN DE DIOS. HOSPITAL SANTA CLOTILDE,CANTABRIA,CANTABRIA,Santander,"Av. General Dávila, 35",39006,942217711,942218711,127,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
390041,HOSPITAL RAMÓN NEGRETE,CANTABRIA,CANTABRIA,Santander,Av. del Faro-Pintor Eduardo Sanz nº 19,39012,942204100,942204111,30,MATEP,MATEP,TRAUMATOLOGIA Y/O REHABILITACION,,SI,NO
390015,HOSPITAL UNIVERSITARIO MARQUÉS DE VALDECILLA,CANTABRIA,CANTABRIA,Santander,"Av. de Valdecilla, s/n",39008,942202520,942202655,910,SEGURIDAD SOCIAL,SERVICIO CÁNTABRO DE SALUD-SCS,GENERAL,,NO,SI
390067,CENTRO HOSPITALARIO PADRE MENNI,CANTABRIA,CANTABRIA,Santander,"Av. de Cantabria, 52",39012,942390060,942391266,403,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,SI,NO
150243,HOSPITAL PSIQUIATRICO DE CONXO,GALICIA,A CORUÑA,Santiago de Compostela,"MARTIN HERRERA (DE), 002",15706,981951900,981951901,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,PSIQUIATRICO,,,SI
150238,HOSPITAL MEDICO CIRURXICO DE CONXO,GALICIA,A CORUÑA,Santiago de Compostela,"RAMON BALTAR (DE), S/N",15706,981951500,981950900,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
150269,HOSPITAL HM ROSALEDA,GALICIA,A CORUÑA,Santiago de Compostela,"SANTIAGO LEON DE CARACAS (DE), 1",15701,981551200,981563592,84,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
150256,HOSPITAL HM NUESTRA SEÑORA DE LA ESPERANZA,GALICIA,A CORUÑA,Santiago de Compostela,"BURGAS (DAS), 2",15705,981552200,981585248,48,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,SI,NO
150222,HOSPITAL GIL CASARES,GALICIA,A CORUÑA,Santiago de Compostela,"CHOUPANA (DA), S/N",15706,981950000,981950900,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
150217,HOSPITAL CLINICO UNIVERSITARIO DE SANTIAGO,GALICIA,A CORUÑA,Santiago de Compostela,"CHOUPANA (DA), S/N",15706,981950000,981950900,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
150200,COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO,GALICIA,A CORUÑA,Santiago de Compostela,"CHOUPANA (DA), S/N",15706,981950000,981950900,1395,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
400019,COMPLEJO ASISTENCIAL DE SEGOVIA,CASTILLA Y LEÓN,SEGOVIA,Segovia,"Luis Erik Clavería Neurólogo, s/núm.",40002,921419100,921419149,375,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
400045,HOSPITAL RECOLETAS SEGOVIA NTRA. SRA. DE LA MISERICORDIA,CASTILLA Y LEÓN,SEGOVIA,Segovia,"Calle Dr. Velasco, 21-23",40003,921460112,921460117,48,OTRO PRIVADO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
400030,HOSPITAL GENERAL DE SEGOVIA,CASTILLA Y LEÓN,SEGOVIA,Segovia,"Luis Erik Clavería Neurólogo, s/núm",40002,921419100,921419149,0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
410135,HOSPITAL INFANTA LUISA,ANDALUCÍA,SEVILLA,Sevilla,"San Jacinto, 87",41010,954330100,954001824,139,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
410286,COMPLEJO HOSPITALARIO REGIONAL VIRGEN DEL ROCÍO,ANDALUCÍA,SEVILLA,Sevilla,"Av. Manuel Siurot, s/n",41013,955013466,955013465,1521,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410303,COMPLEJO HOSPITALARIO DE ESPECIALIDADES VIRGEN DE VALME,ANDALUCÍA,SEVILLA,Sevilla,"Avda. de Bellavista, s/n",41014,955015160,955015186,605,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410042,HOSPITAL VIRGEN MACARENA,ANDALUCÍA,SEVILLA,Sevilla,"Av. Doctor Fedriani, 3",41071,955008000,955008021,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410055,HOSPITAL SAN LÁZARO,ANDALUCÍA,SEVILLA,Sevilla,"Av. Doctor Fedriani, 56",41009,955017800,955017941,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410074,HOSPITAL VICTORIA EUGENIA DE LA CRUZ ROJA ESPAÑOLA,ANDALUCÍA,SEVILLA,Sevilla,"Av. Cruz Roja, 1",41009,954351400,954353025,39,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),GENERAL,,SI,NO
410080,HOSPITAL SAN JUAN DE DIOS DE SEVILLA,ANDALUCÍA,SEVILLA,Sevilla,"Av. Eduardo Dato, 42",41005,954933870,954933871,47,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
410093,HOSPITAL DUQUES DEL INFANTADO,ANDALUCÍA,SEVILLA,Sevilla,"Sor Gregoria de Santa Teresa, s/n",41012,955016300,955016310,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410107,CLÍNICA SANTA ISABEL,ANDALUCÍA,SEVILLA,Sevilla,"Luis Montoto, 100",41018,954919000,954571170,96,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
410114,CLÍNICA QUIRÓN SAGRADO CORAZÓN,ANDALUCÍA,SEVILLA,Sevilla,"Rafael Salgado, 3",41013,954937676,954628155,142,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
410129,HOSPITAL FÁTIMA,ANDALUCÍA,SEVILLA,Sevilla,"Glorieta de México, 1",41012,954613300,955040362,73,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
410191,CLÍNICA NUESTRA SEÑORA DE ARANZAZU,ANDALUCÍA,SEVILLA,Sevilla,"Jesús del Gran Poder, 29",41002,954382110,954907675,10,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,NO,NO
410325,"FREMAP, HOSPITAL Y CENTRO DE REHABILITACIÓN DE SEVILLA",ANDALUCÍA,SEVILLA,Sevilla,"Av. de Jerez, s/n",41014,954249102,954249283,102,MATEP,MATEP,TRAUMATOLOGIA Y/O REHABILITACION,,NO,NO
410346,HOSPITAL PSIQUIÁTRICO PENITENCIARIO,ANDALUCÍA,SEVILLA,Sevilla,"Crta. Torreblanca-Mairena, km. 3,5",41007,955616666,955614300,26,MINISTERIO DE INTERIOR,ADMINISTRACIÓN PENITENCIARIA,PSIQUIATRICO,,NO,NO
410016,HOSPITAL VIRGEN DEL ROCÍO,ANDALUCÍA,SEVILLA,Sevilla,"Av. Manuel Siurot, s/n",41013,955012000,955013465,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410021,HOSPITAL NUESTRA SEÑORA DE VALME,ANDALUCÍA,SEVILLA,Sevilla,"Ctra. Cádiz-Bellavista, km. 548,9",41014,955015000,955015143,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
410409,HOSPITAL VIAMED SANTA ÁNGELA DE LA CRUZ,ANDALUCÍA,SEVILLA,Sevilla,"Avda. de Jerez, 59",41013,954032000,954032001,105,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
410299,COMPLEJO HOSPITALARIO REGIONAL VIRGEN MACARENA,ANDALUCÍA,SEVILLA,Sevilla,"Av. Doctor Fedriani, 3",41009,955008000,955008021,851,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
420011,HOSPITAL SANTA BÁRBARA,CASTILLA Y LEÓN,SORIA,Soria,"Pº Santa Bárbara, s/n",42005,975234300,975234305,0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
420040,COMPLEJO ASISTENCIAL DE SORIA,CASTILLA Y LEÓN,SORIA,Soria,"Pº. Sta. Barbara, s/n",42005,975234300,975234305,325,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
420026,HOSPITAL VIRGEN DEL MIRÓN,CASTILLA Y LEÓN,SORIA,Soria,"Ctra. de Logroño, 8",42005,975220850,975220547,0,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
430322,Residència Santa Tecla Ponent,CATALUÑA,TARRAGONA,Tarragona,"CR Menorca, 26",43006,977540678,977922011,70,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
430265,Centre Sociosanitari Llevant,CATALUÑA,TARRAGONA,Tarragona,"CR JOAN FUSTER ORTELLS, S/N",43007,977239412,977236628,60,COMUNIDAD AUTÓNOMA,OTRO PRIVADO-BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
430069,Clínica Activa Mútua 2008,CATALUÑA,TARRAGONA,Tarragona,"CR PIN I SOLER, 12",43002,977217900,977230716,22,MATEP,MATEP,GENERAL,,NO,NO
430056,Hospital Viamed Monegal,CATALUÑA,TARRAGONA,Tarragona,"CR López Peláez, 15-17",43002,977225012,977244568,53,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
430043,Hospital de Sant Pau i Santa Tecla,CATALUÑA,TARRAGONA,Tarragona,"RB Vella, 14",43003,977259900,977234942,186,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,SI
430022,Hospital Sociosanitari Francolí,CATALUÑA,TARRAGONA,Tarragona,"CR Doctor Mallafre Guasch, S/N",43005,977232714,977237844,156,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
430017,Hospital Universitari Joan XXIII de Tarragona,CATALUÑA,TARRAGONA,Tarragona,"CR DOCTOR MALLAFRÉ GUASCH, 4",43005,977295800,977224011,372,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,,SI
440027,HOSPITAL SAN JOSÉ,ARAGÓN,TERUEL,Teruel,"Av. Zaragoza, 16",44001,978654070,978654071,50,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,GERIATRIA Y/O LARGA ESTANCIA,,NO,SI
440012,HOSPITAL OBISPO POLANCO DE TERUEL,ARAGÓN,TERUEL,Teruel,"Av. Ruiz Jarabo, s/n",44002,978654000,978654195,215,SEGURIDAD SOCIAL,SERVICIO ARAGONÉS DE SALUD-SALUD,GENERAL,,NO,SI
440033,CENTRO DE REHABILITACION PSICOSOCIAL SAN JUAN DE DIOS,ARAGÓN,TERUEL,Teruel,"Av. de Zaragoza, 10",44001,978654040,978654041,150,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,PSIQUIATRICO,,NO,SI
450133,CENTRO DE TRAT. DE DROGODEP. "EL ALBA",CASTILLA-LA MANCHA,TOLEDO,Toledo,"Ctra. de la Puebla de Montalbán, Km. 3,500",45005,925216154,925216250,30,COMUNIDAD AUTÓNOMA,COMUNIDAD AUTÓNOMA,OTRA FINALIDAD,,NO,SI
450041,HOSPITAL PROVINCIAL NUESTRA SEÑORA DE LA MISERICORDIA,CASTILLA-LA MANCHA,TOLEDO,Toledo,"Subida de San Servando, s/n",45006,925259350,925259360,0,DIPUTACIÓN O CABILDO,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI
450036,HOSPITAL NACIONAL DE PARAPLÉJICOS,CASTILLA-LA MANCHA,TOLEDO,Toledo,"Finca La Peraleda, s/n",45071,925247700,925247745,210,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,TRAUMATOLOGIA Y/O REHABILITACION,,NO,SI
450020,HOSPITAL GERIÁTRICO VIRGEN DEL VALLE,CASTILLA-LA MANCHA,TOLEDO,Toledo,"Ctra. de Cobisa, s/n",45071,925269300,925269355,0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GERIATRIA Y/O LARGA ESTANCIA,,NO,SI
450015,HOSPITAL VIRGEN DE LA SALUD,CASTILLA-LA MANCHA,TOLEDO,Toledo,"Avda. de Barber, 30",45004,925269200,925214836,0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI
450092,COMPLEJO HOSPITALARIO DE TOLEDO,CASTILLA-LA MANCHA,TOLEDO,Toledo,"Avda. de Barber, 30",45004,925269200,925214836,953,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI
450113,HOSPITAL LABORAL SOLIMAT MUTUA COLABORADORA CON LA SS Nº 72,CASTILLA-LA MANCHA,TOLEDO,Toledo,"San Pedro el Verde, 35",45002,925215267,925215254,10,MATEP,MATEP,TRAUMATOLOGIA Y/O REHABILITACION,,NO,NO
450122,QUIRON SALUD TOLEDO,CASTILLA-LA MANCHA,TOLEDO,Toledo,"Urbanización Tres Culturas, s/n",45005,925266100,925266104,118,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,SI,NO
460057,HOSPITAL LA MALVA-ROSA,COMUNIDAD VALENCIANA,VALENCIA,Valencia,"Isabel de Villena, 2",46011,961925400,961925433,33,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,QUIRURGICO,,NO,NO
