Nombre,Comunidad Autónoma,Provincia,Municipio,Localidad,Direccion,Código Postal,Telefono,Zona Básica,Área de Salud,Modalidad Gestión,Dependencia de Gestión,Tipo de Centro,Acreditación Docente
SOBREMUNT,CATALUÑA,BARCELONA,Sobremunt,SOBREMUNT,C/ MAS CAL TIC,8589,938527071,ÁREA BASICA DE SALUT SANT QUIRZE DE BESORA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
MONTESQUIU,CATALUÑA,BARCELONA,Montesquiu,MONTESQUIU,"PL. EMILI JUNCADELLA, Nº 1",8589,938529068,ÁREA BASICA DE SALUT SANT QUIRZE DE BESORA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT QUIRZE DE BESORA,CATALUÑA,BARCELONA,Sant Quirze de Besora,SANT QUIRZE DE BESORA,"PG. DEL TER, Nº 21",8580,938529054,ÁREA BASICA DE SALUT SANT QUIRZE DE BESORA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
SANT BOI DE LLUÇANÈS,CATALUÑA,BARCELONA,Sant Boi de Lluçanès,SANT BOI DE LLUÇANÈS,"PG. LLUÇANÈS, Nº 8",8589,938527079,ÁREA BASICA DE SALUT SANT QUIRZE DE BESORA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT AGUSTÍ DE LLUÇANÈS,CATALUÑA,BARCELONA,Sant Agustí de Lluçanès,SANT AGUSTÍ DE LLUÇANÈS,"C/ ALOU, Nº 6",8586,938527001,ÁREA BASICA DE SALUT SANT QUIRZE DE BESORA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANTA MARIA DE BESORA,CATALUÑA,BARCELONA,Santa Maria de Besora,SANTA MARIA DE BESORA,"PG. PLA DE TEIÀ, Nº 13",8584,938550976,ÁREA BASICA DE SALUT SANT QUIRZE DE BESORA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
VILANOVA DE SAU,CATALUÑA,BARCELONA,Vilanova de Sau,VILANOVA DE SAU,"PTGE. VERDAGUER, Nº 7",8519,938847006,ÁREA BASICA DE SALUT SANTA EUGÈNIA DE BERGA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANTA EUGÈNIA DE BERGA,CATALUÑA,BARCELONA,Santa Eugènia de Berga,SANTA EUGÈNIA DE BERGA,"C/ DE LES ESCOLES, Nº 1",8507,938854556,ÁREA BASICA DE SALUT SANTA EUGÈNIA DE BERGA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,SI
TARADELL,CATALUÑA,BARCELONA,Taradell,TARADELL,"PASSEIG DEL PUJALÓ, Nº 5",8552,938800253,ÁREA BASICA DE SALUT SANTA EUGÈNIA DE BERGA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
CALLDETENES,CATALUÑA,BARCELONA,Santa Eugènia de Berga,CALLDETENES,"C/ JOAN MARAGALL, S/N",8506,938890464,ÁREA BASICA DE SALUT SANTA EUGÈNIA DE BERGA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT JULIÀ DE VILATORTA,CATALUÑA,BARCELONA,Sant Julià de Vilatorta,SANT JULIÀ DE VILATORTA,"C/ VERGE DE MONTSERRAT, Nº 18",8504,938122233,ÁREA BASICA DE SALUT SANTA EUGÈNIA DE BERGA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
FOLGUEROLES,CATALUÑA,BARCELONA,Folgueroles,FOLGUEROLES,"PL. CLIMENT CAMPA CARDONA, Nº 1",8519,938122333,ÁREA BASICA DE SALUT SANTA EUGÈNIA DE BERGA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANTA MARGARIDA DE MONTBUI,CATALUÑA,BARCELONA,Santa Margarida de Montbui,SANTA MARGARIDA DE MONTBUI,"C/ LA FÀBRICA, Nº 9",8710,938017300,ÁREA BASICA DE SALUT SANTA MARGARIDA DE MONTBUI,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,SI
SANTA MARGARIDA DE MONTBUI,CATALUÑA,BARCELONA,Santa Margarida de Montbui,SANTA MARGARIDA DE MONTBUI,"C/ ANSELM CLAVÉ, Nº 5",8710,938017300,ÁREA BASICA DE SALUT SANTA MARGARIDA DE MONTBUI,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
TONA,CATALUÑA,BARCELONA,Tona,TONA,"C/ JOAN MARAGALL, Nº 40-48",8551,938871162,ÁREA BASICA DE SALUT TONA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
SANT MIQUEL DE BALENYÀ,CATALUÑA,BARCELONA,Abrera,SANT MIQUEL,"C/ DEL CASAL, S/N",8554,938871853,ÁREA BASICA DE SALUT TONA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
COLLSUSPINA,CATALUÑA,BARCELONA,Collsuspina,COLLSUSPINA,"C/ NOU, Nº 2",8178,938300376,ÁREA BASICA DE SALUT TONA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SEVA,CATALUÑA,BARCELONA,Seva,SEVA,"C/ DE DALT, Nº 5",8553,938841084,ÁREA BASICA DE SALUT TONA,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
GURB,CATALUÑA,BARCELONA,Gurb,GURB,"MAS L'ESPERANÇA, S/N",8503,938869922,ÁREA BASICA DE SALUT VIC - 1 NORD,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
OSONA,CATALUÑA,BARCELONA,Vic,VIC,"PL. DE LA DIVINA PASTORA, Nº 7",8500,938891012,ÁREA BASICA DE SALUT VIC - 1 NORD,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
EL REMEI,CATALUÑA,BARCELONA,Vic,VIC,"PTGE. PLA DEL REMEI, Nº 10-12",8500,938833443,ÁREA BASICA DE SALUT VIC - 2 SUD,REGIÓN SANITARIA: CATALUNYA CENTRAL,Privada,EAP VIC,CENTRO SALUD,SI
SANTA EULÀLIA DE RIUPRIMER,CATALUÑA,BARCELONA,Santa Eulàlia de Riuprimer,SANTA EULÀLIA DE RIUPRIMER,"C/ DEL SOL, Nº 56",08505,938138024,ÁREA BASICA DE SALUT VIC - 2 SUD,REGIÓN SANITARIA: CATALUNYA CENTRAL,Privada,EAP VIC,CONSULTORIO LOCAL,NO
VILANOVA DEL CAMÍ,CATALUÑA,BARCELONA,Vilanova del Camí,VILANOVA DEL CAMÍ,CRTA. DE LA POBLA Nº 74,8788,938063302,ÁREA BASICA DE SALUT VILANOVA DEL CAMÍ,REGIÓN SANITARIA: CATALUNYA CENTRAL,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
DR. RAMON VINYES,CATALUÑA,GIRONA,Anglès,ANGLÈS,"C/ GIRONA, S/N",17160,972421498,ÁREA BASICA DE SALUT ANGLÈS,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CENTRO SALUD,NO
OSOR,CATALUÑA,GIRONA,Osor,OSOR,"C/ MAJOR, Nº 36",17161,972446000,ÁREA BASICA DE SALUT ANGLÈS,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
LA CELLERA DE TER,CATALUÑA,GIRONA,"Cellera de Ter, La",LA CELLERA DE TER,"AV. MONTSERRAT, Nº 22",17165,972186918,ÁREA BASICA DE SALUT ANGLÈS,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
AMER,CATALUÑA,GIRONA,Amer,AMER,"C/ GUILLERIES, Nº 5",17170,972186919,ÁREA BASICA DE SALUT ANGLÈS,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
SANT JULIÀ DEL LLOR I BONMATÍ,CATALUÑA,GIRONA,Sant Julià del Llor i Bonmatí,SANT JULIÀ DEL LLOR I BONMATÍ,"PL. DON MANUEL, Nº 1",17164,972424075,ÁREA BASICA DE SALUT ANGLÈS,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
SANT HILARI SACALM,CATALUÑA,GIRONA,Sant Hilari Sacalm,SANT HILARI SACALM,"C/ GIRONA, S/N",17403,972872277,ÁREA BASICA DE SALUT ARBÚCIES - SANT HILARI,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
ARBÚCIES,CATALUÑA,GIRONA,Arbúcies,ARBÚCIES,"C/ HAVANA, S/N",17401,972162210,ÁREA BASICA DE SALUT ARBÚCIES - SANT HILARI,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
SERINYÓ,CATALUÑA,GIRONA,Serinyà,SERINYÀ,"PL. PAÏSOS CATALANS, Nº 3",17852,972593256,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
CORNELLÀ DEL TERRI,CATALUÑA,GIRONA,Cornellà del Terri,CORNELLÀ DEL TERRI,"CARRER JACINT VERDAGUER, Nº 20",17844,972594085,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
PALOL DE REVARDIT,CATALUÑA,GIRONA,Palol de Revardit,PALOL DE REVARDIT,"C/ VEÏNAT DE PALOL, Nº 3",17843,972594448,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
MIERES,CATALUÑA,GIRONA,Mieres,MIERES,C/ CAN CALÓ S/N,17830,972680451,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT MIQUEL DE CAMPMAJOR,CATALUÑA,GIRONA,Sant Miquel de Campmajor,SANT MIQUEL DE CAMPMAJOR,"PLAÇA DE LES ESCOLES, S/N",17831,972574626,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
PORQUERES,CATALUÑA,GIRONA,Porqueres,PORQUERES,"C/ GREGAL, Nº 2",17834,972576359,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
ESPONELLÀ,CATALUÑA,GIRONA,Esponellà,ESPONELLÀ,"PL. AJUNTAMENT, Nº 1",17832,972597068,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
FONTCOBERTA,CATALUÑA,GIRONA,Fontcoberta,FONTCOBERTA,"PL. CATALUNYA, S/N",17833,972576136,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
BANYOLES,CATALUÑA,GIRONA,Banyoles,BANYOLES,"PL. DE CATALUNYA, Nº 6",17820,972572510,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
BANYOLES ANNEX,CATALUÑA,GIRONA,Banyoles,BANYOLES,"AVDA. PAÏSOS CATALANS, S/N",17820,972583939,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
CRESPIÀ,CATALUÑA,GIRONA,Crespià,CRESPIÀ,CARRER MAJOR Nº 7,17832,972597230,ÁREA BASICA DE SALUT BANYOLES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
VILAÜR,CATALUÑA,GIRONA,Vilaür,VILAÜR,"PL. DE L'AJUNTAMENT, S/N",17483,972560628,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
PONTÓS,CATALUÑA,GIRONA,Pontós,PONTÓS,"PL. DE L'AJUNTAMENT, S/N",17773,972551831,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
GARRIGOLES,CATALUÑA,GIRONA,Garrigoles,GARRIGOLES,"PL. ESCOLES, S/N",17466,972560628,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
GARRIGÓS,CATALUÑA,GIRONA,Garrigàs,GARRIGÀS,"PL. AJUNTAMENT, Nº 2",17476,972568277,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
PALAU DE SANTA EULÀLIA,CATALUÑA,GIRONA,Palau de Santa Eulàlia,PALAU DE SANTA EULÀLIA,"C/ AJUNTAMENT, S/N",17476,972568078,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT MORI,CATALUÑA,GIRONA,Sant Mori,SANT MORI,"PL. DE L'AJUNTAMENT, S/N",17467,972794101,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT MIQUEL DE FLUVIÓ,CATALUÑA,GIRONA,Sant Miquel de Fluvià,SANT MIQUEL DE FLUVIÀ,"PL. DE L'AJUNTAMENT, S/N",17475,972568322,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
GAÜSES,CATALUÑA,GIRONA,Vilopriu,GAÜSES,"PL. PONENT, S/N",17466,-,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
VILOPRIU,CATALUÑA,GIRONA,Vilopriu,VILOPRIU,"C/ MIGDIA, S/N",17466,972560628,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
BÀSCARA,CATALUÑA,GIRONA,Bàscara,BÀSCARA,"PL. CATALUNYA, S/N",17483,972560628,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
CAMALLERA,CATALUÑA,GIRONA,"Saus, Camallera i Llampaies",CAMALLERA,"C/ SANTIAGO RUSINYOL, Nº 5",17465,972794140,ÁREA BASICA DE SALUT BÀSCARA,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
OIX,CATALUÑA,GIRONA,Montagut i Oix,OIX,"C/ MAJOR, Nº 1",17855,972287170,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Privada,FUNDACIÓ HOSPITAL DANT JAUME D'OLOT,CONSULTORIO LOCAL,NO
TORTELLÀ,CATALUÑA,GIRONA,Tortellà,TORTELLÀ,"C/ OLOT, Nº 14",17853,972687556,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
MONTAGUT,CATALUÑA,GIRONA,Montagut i Oix,MONTAGUT,AV. DE LES ESCOLES,17855,972287801,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT JAUME DE LLIERCA,CATALUÑA,GIRONA,Sant Jaume de Llierca,SANT JAUME DE LLIERCA,"C/ INDÚSTRIA, Nº 9",17854,972687039,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
ARGELAGUER,CATALUÑA,GIRONA,Argelaguer,ARGELAGUER,"C/ MAJOR, S/N",17853,972687606,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
BESALÚ,CATALUÑA,GIRONA,Besalú,BESALÚ,"C/ PRAT DE LA RIBA, Nº 9",17850,972590573,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
MAIÀ DE MONTCAL,CATALUÑA,GIRONA,Maià de Montcal,MAIÀ DE MONTCAL,"C/ NOSTRA SENYORA DEL MONT, Nº 12",17851,972591051,ÁREA BASICA DE SALUT BESALÚ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
BLANES 2,CATALUÑA,GIRONA,Blanes,BLANES,"AVDA. EUROPA, Nº 10",17300,972359534,ÁREA BASICA DE SALUT BLANES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
BLANES,CATALUÑA,GIRONA,Blanes,BLANES,"C/ SEBASTIÀ LLORENS, Nº 4",17300,972331350,ÁREA BASICA DE SALUT BLANES,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
RIELLS I VIABREA,CATALUÑA,GIRONA,Riells i Viabrea,RIELLS I VIABREA,"URB. CAN SALVÀ, Nº 1",17404,972189038,ÁREA BASICA DE SALUT BREDA - HOSTALRIC,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
BREDA,CATALUÑA,GIRONA,Breda,BREDA,"AV. DE LA VERGE DE MONTSERRAT, Nº 13",17400,972870450,ÁREA BASICA DE SALUT BREDA - HOSTALRIC,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CENTRO SALUD,NO
HOSTALRIC,CATALUÑA,GIRONA,Hostalric,HOSTALRIC,"C/ MAJOR, Nº 32",17450,972864395,ÁREA BASICA DE SALUT BREDA - HOSTALRIC,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CENTRO SALUD,NO
MASSANES,CATALUÑA,GIRONA,Massanes,MASSANES,"C/ MAJOR, Nº 1",17452,972864480,ÁREA BASICA DE SALUT BREDA - HOSTALRIC,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
CAMPRODON,CATALUÑA,GIRONA,Camprodon,CAMPRODON,"C/ MN. JACINT VERDAGUER, Nº 1",17867,972741213,ÁREA BASICA DE SALUT CAMPRODON,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
VILALLONGA DE TER,CATALUÑA,GIRONA,Vilallonga de Ter,VILALLONGA DE TER,"PL. ESCOLES, S/N",17869,972740406,ÁREA BASICA DE SALUT CAMPRODON,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SETCASES,CATALUÑA,GIRONA,Setcases,SETCASES,"C/ JESÚS, S/N",17869,972136089,ÁREA BASICA DE SALUT CAMPRODON,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
MOLLÓ,CATALUÑA,GIRONA,Molló,MOLLÓ,"C/ SANT SEBASTIÀ, Nº 36",17868,972130129,ÁREA BASICA DE SALUT CAMPRODON,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
LLANARS,CATALUÑA,GIRONA,Llanars,LLANARS,"PL. DE L'OM, Nº 3",17869,972741390,ÁREA BASICA DE SALUT CAMPRODON,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT PAU DE SEGÚRIES,CATALUÑA,GIRONA,Sant Pau de Segúries,SANT PAU DE SEGÚRIES,"C/ GUÀRDIA, Nº 11",17864,972747042,ÁREA BASICA DE SALUT CAMPRODON,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
QUART,CATALUÑA,GIRONA,Quart,QUART,"AV. DE LA BÒBILA, Nº 6",17242,972189045,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
DR. GERARD MASLLORENS,CATALUÑA,GIRONA,Caldes de Malavella,CALDES DE MALAVELLA,"CTRA. LLAGOSTERA, Nº 4",17455,972470109,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CENTRO SALUD,NO
CASSÀ DE LA SELVA,CATALUÑA,GIRONA,Cassà de la Selva,CASSÀ DE LA SELVA,"C/ BASSEGODA, Nº 11",17244,972463882,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CENTRO SALUD,NO
CAMPLLONG,CATALUÑA,GIRONA,Campllong,CAMPLLONG,"C/ ESGLÉSIA, Nº 21",17459,972464788,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
RIUDELLOTS DE LA SELVA,CATALUÑA,GIRONA,Riudellots de la Selva,RIUDELLOTS DE LA SELVA,"PL. AJUNTAMENT, 1 BAIXOS",17457,972477529,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
LLAMBILLES,CATALUÑA,GIRONA,Llambilles,LLAMBILLES,"PL. DE LA VILA, Nº 1",17243,972469301,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
LLAGOSTERA,CATALUÑA,GIRONA,Llagostera,LLAGOSTERA,"AV. ESTACIÓ, S/N",17240,972831203,ÁREA BASICA DE SALUT CASSÀ DE LA SELVA,REGIÓN SANITARIA: GIRONA,Pública - otras modalidades,INSTITUT D'ASSISTÈNCIA SANITÀRIA (IAS),CONSULTORIO LOCAL,NO
BORDILS,CATALUÑA,GIRONA,Bordils,BORDILS,"PL. ONZE DE SETEMBRE, Nº 1 BAIXOS",17462,972491177,ÁREA BASICA DE SALUT CELRÀ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
LA PERA,CATALUÑA,GIRONA,"Pera, La",LA PERA,"C/ MARQUÈS D'ALPENS, Nº 32",17120,972489048,ÁREA BASICA DE SALUT CELRÀ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
SANT JOAN DE MOLLET,CATALUÑA,GIRONA,Sant Joan de Mollet,SANT JOAN DE MOLLET,"PL. CATALUNYA, S/N",17463,972488125,ÁREA BASICA DE SALUT CELRÀ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
MADREMANYA,CATALUÑA,GIRONA,Madremanya,MADREMANYA,"C/ SANT ESTEVE, Nº 32",17462,972491041,ÁREA BASICA DE SALUT CELRÀ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CONSULTORIO LOCAL,NO
CELRÀ,CATALUÑA,GIRONA,Celrà,CELRÀ,"CTRA. DE JUIÀ, Nº 135",17460,972492500,ÁREA BASICA DE SALUT CELRÀ,REGIÓN SANITARIA: GIRONA,Pública Directa,INSTITUT CATALÀ DE LA SALUT (ICS),CENTRO SALUD,NO
